url,food,course,ingredients,instructions
https://www.kawalingpinoy.com/mini-special-sapin-sapin/,Mini Special Sapin-Sapin,Dessert,"1 cup coconut cream, 3 1/2 cups glutinous rice flour, 2 cans (13.5 ounces each) coconut milk, 1 can (14 ounces) condensed milk, 3/4 cup sugar, 1/4 cup macapuno strings, drained well and chopped, 1/4 cup ube halaya, 1/4 cup sweetened jackfruit strips, drained well and chopped, 3 drops ube flavor extract, 3 drops langka flavor extract","In a pan over medium heat, add coconut cream and bring to a boil. Cook, stirring occasionally until liquid starts to thicken.
Lower heat and continue to cook. As the oil starts to separate and solids begin to form, regularly stir and scrape sides and bottom of the pan to prevent from burning.
Continue to cook and stir until curds turn golden brown. Drain latik from the oil and store in separate containers until ready to use.
Lightly grease insides of the puto molds with coconut oil and set aside.
In a large bowl, combine glutinous rice flour, coconut milk, condensed milk, and sugar. Stir together until sugar is dissolved and the mixture is smooth and well blended. Using a fine-mesh sieve, strain to remove any lumps.
Divide the batter evenly into three separate bowls.
In one bowl, add macapuno and stir to distribute.
In one bowl, add ube halaya and ube extract and stir until smooth and color is well dispersed.
In another bowl, add chopped jackfruit and langka extract and stir until color is well dispersed.
Pour ube-flavored batter into the prepared puto molds. Steam for about 5 minutes or until set and toothpick inserted comes out clean. 
Carefully pour langka-flavored batter over the purple layer. Steam for about 5 minutes or until set and toothpick inserted comes out clean. 
Carefully pour white batter over the yellow layer. Steam for about 5 minutes or until set and toothpick inserted comes out clean. 
Using tongs, remove puto molds from steamer and allow to sapin-sapin to cool completely.
Run a knife around the sides of the molds to loosen the rice cakes. Gently invert on a serving platter and tap the bottom of the molds to release the sapin-sapin.
Liberally brush sapin-sapin with coconut oil and top with latik."
https://www.kawalingpinoy.com/inihaw-na-liempo/,Inihaw na Liempo,"Appetizer, Main Entree","1/2 cup calamansi juice, 1/4 cup fish sauce, 1 head garlic, peeled and minced, 2 Thai chili peppers, minced, 2 tablespoons brown sugar, 1 teaspoon salt, 1/2 teaspoon pepper, 2 pounds pork belly, cut into 1/2-inch thick, 1 tablespoon canola or sesame oil, 2 tablespoons oyster sauce, 1 cup vinegar, 4 cloves garlic, peeled and minced, 1/2 onion, peeled and finely chopped, 2 Thai chili peppers, chopped, 1/2 teaspoon salt, 1/4 teaspoon freshly ground pepper","In a bowl, combine calamansi juice, fish sauce, garlic, chili peppers, brown sugar, salt and pepper. Stir well until sugar and salt are dissolved.
Add pork belly and massage marinade into the meat. Transfer into a ziplock bag and marinate in the refrigerator for 4 hours or overnight, turning the bag once or twice.
Drain pork from marinade, reserving about 1 cup of the liquid.
In a saucepan over medium heat, bring reserved marinade into a boil for about 3 to 5 minutes or until reduced.
In a small bowl, combine the reduced marinade, oyster sauce, and oil.
Arrange pork in a single layer on lightly-oiled hot grill and cook for about 2 to 3 minutes on each side.
When the pork begins to lose its pink, regularly brush with basting sauce. Continue to grill for about 4 to 5 minutes on each side or until pork is cooked through.
Remove from grill and cut into serving pieces. Serve with spiced vinegar dip."
https://www.kawalingpinoy.com/ube-biko/,Ube Biko,"Dessert, Snack","1 cup coconut cream, 4 cups glutinous rice, 3 cups water, 3 cans (13.5 ounces each) coconut milk, 1 cup ube halaya, 3/4 cup sugar, 1/2 teaspoon salt, 4 drops ube extract","In a pan over medium heat, add the coconut cream and bring to a boil. Continue to cook, stirring occasionally, until liquid starts to thicken. 
Lower heat and simmer. As the oil starts to separate and solids begin to form, regularly stir and scrape sides and bottom of the pan to prevent from burning.
Continue to cook and stir until curds turn golden brown. Using a fine-mesh sieve or colander, drain latik. Reserve oil.
Grease bottom and sides of a 9 x 13 x 1 baking pan with coconut oil. Set aside.
Wash the glutinous rice a few times until water runs almost clear. Drain well.
In a rice cooker, combine rice and water and cook until liquid is absorbed. Allow to cool to touch and fluff with a fork to separate grains.
In a wide non-stick skillet, combine coconut milk, ube halaya, sugar, and salt. Stir until well-blended.
Over medium heat, bring to a boil. Lower heat and continue to cook until slightly reduced and thickened.
Add ube extract and stir to distribute.
Add rice, gently stirring to evenly distribute.
Cook, stirring occasionally, for about 1 hour or until mixture is very thick, sticky, and pulls away from the sides of the pan. 
Spoon the biko into the prepared baking dish and pat down with a lightly greased spatula to even out.
Lightly brush the top with coconut oil, cut into portions, and top with latik. "
https://www.kawalingpinoy.com/buko-salad/,Buko Salad,Dessert,"4 cups young coconut, shredded, 1 can (30 ounces) fruit cocktail or tropical fruit mix, drained, 1 can (8 ounces) pineapple tidbits, drained, 1 can (15 ounces) sweet corn kernels, drained, 1 bottle (12 ounces) kaong, drained, 1 bottle (12 ounces) nata de coco, drained, 1 cup Eden brand or Velveeta, 1 can (14 ounces) sweetened condensed milk, 1 can (14 ounces) all-purpose cream","In a large bowl, combine young coconut, fruit cocktail, pineapple tidbits, corn kernels, kaong, nata de coco, cheese, condensed milk, and all-purpose cream. Stir gently to distribute.
Chill for a few hours or freeze until firm."
https://www.kawalingpinoy.com/ham-cheese-bread-rolls/,Ham and Cheese Bread Rolls,Snack,"12 slices white bread, 1/4 cup seedless strawberry jam, 12 slices ham, 4 ounces melting cheese (Eden or Velveeta), cut into 1/4-inch x 3-inch strips, 2 eggs, 1/4 cup milk, 1 1/2 cups bread crumbs, 1 teaspoon Italian seasoning, canola oil","With a knife, trim edges of the bread and with a rolling pin, flatten until very thin.
Spread a thin layer of jam on the top side of the bread slice.

Arrange a piece of ham over the jam and place cheese strip at the edge of the bread.
Roll bread into a log to enclose filling and press lightly on seams to completely seal. Secure with toothpicks, if needed, and remove when ready to dredge in bread crumbs.
Repeat with remaining bread slices.
In a bowl, combine eggs and milk and whisk together until well-beaten. In a shallow dish, combine bread crumbs and Italian seasoning.
Dip bread rolls in egg mixture and roll in bread mixture, patting down crumbs to fully coat.
In a wide, thick-bottomed pan over medium heat, heat about 2-inches deep of oil. Carefully place breaded rolls seam side down and fry, turning on sides as needed, until golden and crunchy.
Remove from pan and drain on a wire rack set over a baking sheet. Serve hot."
https://www.kawalingpinoy.com/sizzling-tofu/,Sizzling Tofu,"Appetizer, Main Entree","2 packages (12 ounces each) firm tofu, canola oil, 1 tablespoon butter, 1 onion, peeled and chopped, 3 cloves garlic, peeled and minced, 1 small red bell pepper, cored, seeded, and chopped, 1 small green bell peppers, cored, seeded, and chopped, 3 finger chili peppers (siling haba), 2 Thai chili peppers, 1/4 cup calamansi juice, 1/4 cup Knorr seasoning sauce, 1/4 cup mayonnaise","Wrap the tofu block with a thick layer of paper towels, set it over a wire rack, and weigh down with a saucer or bowl for about 15 to 20 minutes to extract moisture.
Cut into cubes.
In a wide pan over medium heat about 2-inches deep of oil until hot but not smoking.
Add tofu in batches and cook, turning as needed, until golden and crisp. With a slotted spoon, remove from pan and drain on paper towels.
In a skillet over medium heat, heat about 1 tablespoon butter. Add onions and garlic and cook until slightly softened.
Add bell peppers and chili peppers and cook, stirring regularly, until tender-crisp.
Add calamansi juice and seasoning sauce. Simmer until slightly reduced.
Add fried tofu cubes and mayonnaise and toss just until evenly coated and heated through.
Season with salt and pepper to taste. Remove from heat and transfer to a sizzling plate. Garnish with chopped chili peppers and serve immediately."
https://www.kawalingpinoy.com/buko-pandan-gelatin/,Buko Pandan Gelatin,Dessert,"1 package (0.70 ounces) agar-agar bars, 4 cups coconut juice, 2 cups sugar, 2 1/2 cups coconut milk, 3 drops buko pandan flavor extract, 1 cup young coconut, shredded","Tear agar bars into small pieces.
In a large pot. combine agar and coconut juice and soak for about 30 minutes or until softened.
Over medium heat, bring to a boil, stirring regularly, until agar-agar melts. 
Add sugar and continue to cook, stirring regularly, for about 10 to 15 minutes. 
Add coconut milk, shredded young coconut, and pandan extract. Stir until color is well distributed.
Bring to a simmer (DO NOT BOIL) and continue to cook for about 2 to 3 minutes until heated through.
Remove from heat and transfer mixture to a lightly greased 8-cup gelatin mold. Cool until gelatin begins to set.
 Cover with film and refrigerate for about 1 to 2 hours or until completely set.
To serve, carefully invert onto a serving plate and cut into serving portions."
https://www.kawalingpinoy.com/batsui/,Batsui,"Main Entree, Soup","1 tablespoon canola oil, 1 onion, peeled and chopped, 3 cloves garlic, peeled and minced, 3 tablespoons fish sauce, 3 thumb-size fresh ginger, peeled and julienned (about 3 tablespoons), 1 pound pork tenderloin, cut into small strips, 1/3 pound pork kidney, trimmed of fat and cut into small strips, 1/3 pound pork pancreas, cut into small strips, 1/4 teaspoon pepper, 8 cups hot water, 1 cup uncooked elbow macaroni, 1/3 pound liver, cut into small strips","In a pot over medium heat, heat oil. Add onions, garlic, and ginger and cook until softened.
Add fish sauce and cook for 1 to 2 minutes.
Add pork tenderloin and cook, stirring occasionally, until no longer pink.
Add the kidney and pancreas.
Season with pepper and continue to cook the meat, stirring occasionally, until liquid is mostly absorbed.
Add hot water and bring to a boil, skimming scum that may float on top.
Cover and continue to cook for about 20 to 30 minutes or until tender.
Add elbow macaroni noodles and cook for about 5 to 6 minutes.
Add liver and cook for about 3 to 5 minutes or until cooked through and noodles are al dente.
Adjust taste with salt if needed."
https://www.kawalingpinoy.com/eggplant-and-tomato-torta/,Eggplant and Tomato Torta,"Breakfast, Main Course, Main Entree, Side Dish","1 tablespoon canola oil, 1 large eggplant, 1 small onion, sliced thinly, 1 large tomato, chopped, 6 eggs, beaten, salt and pepper to taste","With a knife or fork, prick eggplant and lay directly on the gas stovetop over a high flame. Roast, rotating occasionally with tongs until slightly softened and skin is evenly charred.
Cool to touch and peel skin. Gently rinse under cold, running water to rid of stray skin and coarsely chop the flesh.
In a pan over medium heat, heat oil. Add onions and tomatoes and cook until softened. Remove from pan and allow to cool.
In a bowl, lightly beat eggs. Add roasted eggplant and sauteed onions and tomatoes. Season with salt and pepper to taste and stir to combine.
Grease sides and bottom of an 8-inch cast-iron or an ovenproof skillet with nonstick cooking spray. Over medium heat, add egg mixture to skillet and gently pat-down
Cook for about 2 to 3 minutes or until eggs begin to set.
Remove from the stove and transfer to a 375 F oven. Continue to cook for about 10 minutes or until eggs are set and lightly browned.
Transfer onto a serving plate and cut into wedges."
https://www.kawalingpinoy.com/ube-cassava-cake/,Ube Cassava Cake,Dessert,"1 package (16 ounces) frozen grated ube, thawed, 1 can (14 ounces) condensed milk, 1 can (13.5 ounces) coconut milk, 1 can (12 ounces) evaporated milk, 1 cup sugar, 1/2 cup butter, 2 drops ube extract, 1 cup shredded processed cheese (Eden brand), 1 tablespoon butter, melted, 2 packages (16 ounces each) frozen grated cassava, thawed but not drained, 1 bottle (12 ounces) macapuno strings, drained, 2 cans (13.5 ounces each) coconut milk, 2 cans (14 ounces each) condensed milk, 1/2 cup sugar, 1 1/2 cups shredded processed cheese (Eden brand)","In a wide, heavy-bottomed pan over medium heat, combine grated ube, coconut milk, condensed milk, evaporated milk, butter, and sugar.

Bring the mixture to a boil, stirring regularly until the butter is melted and the ube is well dispersed.
Add ube extract, if using, and stir until mixture is evenly colored.

Lower heat and continue to cook, stirring regularly, for about 30 to 40 minutes or until a soft, sticky dough forms.
Add cheese and stir until melted. Continue to cook for another 10 to 15 minutes or until the mixture is thick enough to cling to the back of the spoon and pulls slightly from the side of the pan.
Transfer mixture into lightly-greased llanera or container and cool completely."
https://www.kawalingpinoy.com/graham-de-leche/,Graham de Leche,Dessert,"9 tablespoons sugar, 12 yolks from large eggs, 1 can (14 ounces) condensed milk, 1 can (12 ounces) evaporated milk, 2 cups heavy cream, very cold, 1 can (14 ounces) condensed milk, chilled, 18 rectangular graham crackers (six 25-gram packs)","In each llanera, place 3 tablespoons of sugar.

Set llanera over the stove on low heat and using tongs, move repeatedly over the flames until sugar is melted and golden. Continuously tilt and swirl the llanera to ensure even melting and to distribute melting liquid on the bottom of the mold.
Remove from heat and allow caramel to cool and harden.
In a mixing bowl, combine egg yolks, condensed milk, and evaporated milk. Stir until smooth and well-blended.

Using a cheesecloth or fine-mesh sieve, strain the mixture.
Ladle the mixture into the three prepared llaneras and cover tightly with aluminum foil.
Arrange in a single layer in a water bath and bake in a 375 F oven for about 50 minutes to 1 hour or until a toothpick inserted at the center of the flan comes out clean.
Remove from the oven and allow to cool completely.
Turn each flan over on a plate and drain the excess caramel."
https://www.kawalingpinoy.com/sinangag/,Sinangag (Garlic Fried Rice),Side Dish,"4 cups cold, cooked white rice, 1/4 cup canola oil, 1 head garlic, peeled and minced, salt and pepper to taste","In a bowl, break cold rice to separate grains.
In a wide skillet over low heat, heat about 1/4 cup oil. Add garlic and cook, stirring occasionally until golden brown. With a slotted spoon, remove the garlic and drain on paper towels.
Remove excess oil except for about 1 to 2 tablespoons. Raise heat to high, swirling the oil to coat the surface of the pan.
Add rice and cook, spreading on the surface of the pan for about 45 seconds or until grains start to sizzle and then toss to redistribute. Repeat a few times until rice is heated through.
Return 3/4 of the garlic and toss with the fried rice until evenly distributed.
Season with salt and pepper to taste.
To serve, transfer to a serving platter and top with the remaining garlic bits."
https://www.kawalingpinoy.com/chicken-tapa/,Chicken Tapa,Breakfast,"3 pounds boneless, skinless chicken thigh or leg meat, 1/2 cup soy sauce, 1/4 cup lemon juice, 1 head garlic, peeled and minced, 2 tablespoons brown sugar, 1/2 teaspoon salt, 1/4 teaspoon pepper","In a non-reactive bowl, combine soy sauce, lemon juice, garlic, sugar, salt, and pepper. Stir until sugar and salt are dissolved.
Add chicken and massage to fully coat with marinade. Keep overnight in the refrigerator to cure. Drain meat from marinade.
In a wide pan over medium heat, heat about 2 tablespoons oil. Add chicken in a single layer and cook, turning on sides as needed, until meat is lightly browned and cooked through.
Remove from pan and cut into serving portions. Serve hot."
https://www.kawalingpinoy.com/impossible-chocolate-flan-cake/,Impossible Chocolate Flan Cake,Dessert,"1 ounce butter, softened (for greasing the pan), 1/4 cup dulce de leche (homemade or store-bought), 3/4 cup sugar, 5 ounces unsalted butter, softened, 1 egg, room temperature, 1 3/4 cup flour, 3/4 teaspoon baking powder, 3/4 teaspoon baking soda, 1/2 cup cocoa powder, unsweetened, 1 1/4 cup milk, room temperature, 1 can (14 ounces) condensed milk, 1 can (12 ounces) evaporated milk, 4 eggs, 1/2 tablespoon vanilla extract",Preheat oven to 350 F.
https://www.kawalingpinoy.com/chicken-bistek/,Chicken Bistek,Main Entree,"3 pounds chicken, legs, thighs or whole cut up into serving parts, 1 onion, peeled and sliced, 4 cloves garlic, peeled and minced, 1/2 teaspoon peppercorns, cracked, 1/4 cup lemon or calamansi juice, 1/4 cup soy sauce, 1 tablespoon canola oil, 1 cup water, 2 tablespoons liver spread, salt to taste","Rinse chicken and drain well.
In a bowl, combine chicken, onions, garlic, peppercorns, lemon juice, and soy sauce. Massage the marinade into the meat and marinate in the refrigerator for about 1 hour.
Drain chicken and squeeze excess liquid. Reserve marinade and aromatics.
In a wide skillet over medium heat, heat oil. Add chicken and reserved onions and garlic from the marinade.
Cook, stirring regularly until chicken is lightly browned.
Add reserved marinade and water and bring to a boil.
Lower heat, cover, and continue to cook for about 20 to 30 minutes or until chicken is cooked through and sauce is reduced.
Add liver spread and stir to dissolve. Cook for about 3 to 5 minutes or until sauce is thickened.
Season with salt to taste. Garnish with sliced onion rings, if desired. Serve hot."
https://www.kawalingpinoy.com/floating-island-dessert/,Floating Island Dessert,Dessert,"1 package (16 ounces) frozen grated ube, thawed, 1 can (13.5 ounces) coconut milk, 1 can (14 ounces) condensed milk, 1 can (12 ounces) evaporated milk, 1/2 cup butter, 1 cup sugar, 2 drops ube extract (optional), 1 cup processsed American cheese, shredded, 12 egg yolks, 1 can (14 ounces) condensed milk, 1 can (12 ounces) evaporated milk, 12 egg whites, 1 teaspoon cream of tartar, 1 cup sugar",Lightly-grease 4 large llaneras with melted butter or cooking spray.
https://www.kawalingpinoy.com/maja-langka/,Maja Langka,"Dessert, Snack","2 cups coconut cream, 2 cans (13.5 ounces each) coconut milk, 1 can (14 ounces) condensed milk, 1 can (12 ounces) evaporated milk, 3/4 cup sugar, 1 1/2 cups sweetened jackfruit, drained well and chopped, 1 cup cornstarch, 1/2 cup water","In a pan over medium heat, add coconut cream and bring to a boil. Continue to cook, stirring occasionally, until liquid starts to thicken. Lower heat and simmer.

As the oil starts to separate and solids begin to form, regularly stir and scrape sides and bottom of the pan to prevent from burning. Continue to cook and stir until curds turn golden brown.
In a fine-mesh sieve, drain latik from the oil.
Brush bottom and side of a 9 x 13 baking dish with coconut oil. Set aside.
In a large pot, combine coconut milk, condensed milk, evaporated milk, and sugar. Stir well until blended.
Over medium heat, bring to a gentle boil, stirring regularly until sugar is dissolved.
Add jackfruit and continue to cook for 1 to 2 minutes.
In a small bowl, slowly add cornstarch to the water. Stir well until cornstarch is dissolved
Add cornstarch mixture to the milk mixture, whisking vigorously to prevent lumps.
Continue to cook, whisking continuously, until mixture thickens to a very thick paste.
Transfer mixture into the prepared dish, smoothing top with a lightly oiled spatula or knife.
Allow to cool, cover, and refrigerate for about 1 to 2 hours or until completely cooled and set.
Brush top with coconut oil and top with latik. Cut into squares to serve."
https://www.kawalingpinoy.com/minatamis-na-kamote/,Minatamis na Kamote,"Dessert, Snack","2 pounds (about 4 large pieces) Japanese sweet potatoes, peeled and cut into 2-inch cubes, 2 tablespoons butter, cubed, 1/2 cup brown sugar, 1/4 cup orange juice","In a baking dish, arrange sweet potatoes in a single layer.
Sprinkle with brown sugar and dot with butter.
Drizzle with orange juice.
Cover the baking dish tightly with foil and bake in a 375 F oven for about 40 to 50 minutes or until sweet potatoes are tender.
Remove from oven and gently toss to coat with glaze. Serve hot or cold."
https://www.kawalingpinoy.com/pichi-pichi/,Pichi-Pichi,"Dessert, Snack","1 package (16 ounces or two cups) frozen grated cassava, thawed, 2 cups coconut juice, 1 cup sugar, 1/4 teaspoon salt, 1 teaspoon lye water, 3 drops Ube Food Coloring, optional, 2 drops Pandan Extract, optional, 2 cups grated mature coconut, shredded cheese, optional","Bring water to a boil in the bottom of a steamer.
In a bowl, combine cassava, coconut juice, and sugar. Mix well until sugar is dissolved. Add lye water and mix well.
If using food color and extracts, divide the mixture into three small bowls. Add a few drops of ube coloring in one bowl and pandan extract on the second bowl. Leave the third plain.
Let stand for about 30 minutes to one hour.
Pour into individual molds and arrange molds in a steamer. Steam for about 40 to 50 minutes or until translucent and a toothpick inserted in the center comes out clean.
Remove from steamer and refrigerate to about 20 to 30 minutes to completely cool and set.
Remove from molds and roll in coconut to fully coat. If preferred, roll half of the batch in shredded cheese for variety."
https://www.kawalingpinoy.com/banana-pandan-bread/,Banana Pandan Bread,Baked Goods,"½ cup butter, melted, 2 eggs, 2 cups brown sugar, 1/4 teaspoon salt, 2 ½ cups flour, 2 tablespoons baking powder, 4 ripe saba bananas, peeled and mashed, 1 tablespoon pandan extract, 1/2 cup cashew nuts","Lightly grease a 9 x 13 baking dish or line with parchment paper.
In a bowl, add butter and eggs and beat until combined.
Add sugar and salt and continue beat until sugar is dissolved.
Add flour and baking powder and continue to beat.
Add bananas and stir to combine. Add pandan extract and mix until color is distributed.
In the prepared dish, transfer batter and spread with a spatula.
Sprinkle cashew nuts on top.
Bake in a 350 F oven for about 20 t0 25 minutes or until golden and toothpick inserted in middle comes out clean.
Allow to cool and then slice into servings."
https://www.kawalingpinoy.com/pandan-coconut-jelly/,Pandan Coconut Jelly,Dessert,"1 package (.70 ounces) clear agar-agar bars, 3 cups water, 1 cup sugar, 1 can (19 ounces) coconut milk, 1 package (.70 ounces) green agar-agar bars, 3 cups water, 2 cups coconut juice, 1 cup sugar, 1 tablespoon pandan extract","Tear clear agar-agar bars into thin pieces. In a saucepot, combine the agar-agar and water. Soak for about 30 minutes.
Tear green agar-agar bars into thin pieces. In another saucepot, combine with water and coconut juice. Soak for about 30 minutes.
Over medium heat, bring the clear agar-agar mixture to a boil, stirring regularly, until agar-agar is completely dissolved.
Add sugar and stir until dissolved. Continue to cook for about 10 to 12 minutes.
Lower heat and add coconut milk. Simmer for about 2 to 3 minutes.
Remove from heat and pour into a 9 x 13 pan. Use a toothpick to pop any bubbles.
Allow to the coconut layer to set.
In a pot over medium heat, bring green agar-agar mixture to a boil, stirring regularly, until agar-agar melts.
Add sugar and stir until dissolved.
Add pandan extract and stir to combine.
Continue to cook for about 10 to 15 minutes. Keep warm on very low heat on the stove until ready to pour onto coconut layer.
When the coconut layer is firm to touch but still slightly warm, gently pour pandan layer on top. Use a toothpick to pop any bubbles.
Allow the jelly to cool and refrigerate to set completely.
To serve, run a blunt knife around the edges of the pan to loosen jelly. Carefully invert on serving platter and cut into serving portions."
https://www.kawalingpinoy.com/halayang-ube/,Halayang Ube,Dessert,"1 package (16 ounces) frozen grated ube, thawed, 1 can (13.5 ounces) coconut milk, 1 can (14 ounces) sweetened condensed milk, 1 can (12 ounces) evaporated milk, 1/2 cup butter, 1 cup sugar, 2 to 3 drops ube extract (optional), 1 cup American processed cheese (Eden brand), shredded, 2 cups coconut cream","In a wide, heavy-bottomed pan over medium heat, combine grated ube, coconut milk, condensed milk, evaporated milk, butter, and sugar.
Bring to a boil, stirring occasionally until sugar is dissolved, butter is melted, and ube is dispersed
Add ube extract, if using, and stir until mixture is evenly colored.
Lower heat and continue to cook, stirring regularly, for about 30 to 40 minutes or until a soft, sticky dough forms.
Add cheese and stir until melted. Continue to cook for another 10 to 15 minutes or until mixture is thick enough to cling to the back of the spoon and pulls slightly from the side of the pan.
Lightly grease sides of a baking dish or llanera mold with coconut oil or melted butter.
Spoon ube halaya into the prepared dish or mold and using a buttered spatula, spread and flatten evenly. Allow to cool.
To serve, invert halaya onto a serving plate. Lightly brush the top with coconut oil and garnish with latik, shredded cheese, toasted coconut flakes or sweetened macapuno."
https://www.kawalingpinoy.com/pork-pochero/,Pork Pochero,"Main Entree, Soup","canola oil, 2 saba bananas, peeled and cut into chunks, 2 medium potatoes, peeled and quartered, 1 large carrot, peeled and cut into chunks, 2 pieces Chorizo de bilbao, cut into chunks, 1 onion, peeled and chopped, 2 cloves garlic, peeled and minced, 2 pounds pork belly, cut into 2-inch cubes, 2 medium tomatoes, chopped, 1 tablespoon fish sauce, 4 cups water, 1 can (15 ounces) pork and beans, 2 bunches pechay, ends trimmed and leaves separated, salt and pepper to taste, 8 pieces green beans (Bagiuo beans), ends trimmed","In a deep pot over medium heat, heat about 2 tablespoons of oil. Add saba bananas and cook, turning as needed, until lightly browned. Remove from pan and drain on paper towels.
Add potatoes and carrots and cook until lightly browned. Remove from pan and drain on paper towels.
Add Chorizo de bilbao and cook until lightly browned. Remove from pan and drain on paper towels.
Remove excess oil except for about 1 tablespoon. Add onions and garlic and cook until softened.
Add pork belly and cook until lightly browned.
Add tomatoes and cook, mashing with the back of a spoon, until softened and release juices.
Add fish sauce and cook for about 1 to 2 minutes.
Add water and bring to a boil, skimming scum that floats on top.
Lower heat, cover and simmer for about 30 to 40 minutes or until meat is tender.
Add pork and beans, potatoes, carrots, and Chorizo de bilbao. Continue to simmer until vegetables are tender.
Add green beans and saba bananas and cook for about 2 to 3 minutes.
Add pechay and cook for another minute.
Season with salt and pepper to taste. Serve hot."
https://www.kawalingpinoy.com/dinuguan/,Dinuguan,Main Entree,"10 ounces pork blood, 1 cup vinegar, 1 tablespoon canola oil, 1 onion, peeled and chopped, 4 cloves garlic, peeled and minced, 1 thumb-size ginger (about 1 tablespoon), peeled and minced, 2 pounds pork belly, cut into 1/2-inch strips, 1 tablespoon fish sauce, 1 cup water, 1 tablespoon brown sugar, 2 finger chilies (siling haba), salt and pepper to taste","In a bowl, combine pig’s blood and about 2 tablespoons of the vinegar. Stir well.
In a pot over medium heat, heat oil. Add onions, garlic, and ginger and cook until softened.
Add pork and cook, stirring occasionally, until lightly browned.
Add fish sauce and cook for about 1 to 2 minutes.
Add vinegar and bring to a boil. Cook, uncovered and without stirring, for about 3 to 5 minutes or until slightly reduced.
Add water and bring to a boil. Lower heat, cover, and continue to cook for about 15 to 20 minutes or until meat is tender.
Add pork blood, stirring to disperse and prevent lumps.
Add brown sugar and stir to dissolve.
Add chili peppers.
Continue to simmer for about 10 minutes or until sauce is thickened.
Season with salt and pepper to taste. Serve hot with rice or puto."
https://www.kawalingpinoy.com/pininyahang-manok/,Pininyahang Manok,Main Entree,"1 tablespoon canola oil, 1 medium red pepper, seeded, cored and cut into chunks, 1 onion, peeled and thinly sliced, 3 cloves garlic, peeled and minced, 3 pounds chicken, cut into serving parts, 1 cup pineapple juice, 1 cup pineapple chunks, 1 cup table cream, salt and pepper to taste","In a pot over medium heat, heat oil.
Add bell peppers and cook, stirring regularly, for about 30 seconds. Remove from heat and drain on paper towels.
Add onions and garlic to the pan and cook until softened.
Add chicken and cook, stirring occasionally, until lightly browned.
Add pineapple juice. Bring to a boil, skimming any scum that floats on top. Lower heat, cover and simmer until chicken is tender.
Add pineapples and table cream. Season with salt and pepper to taste.
Continue to simmer for about 3 to 5 minutes or until sauce is slightly thickened and reduced to desired consistency.
Add bell peppers and continue to cook for about 30 seconds or until tender-crisp. Serve hot."
https://www.kawalingpinoy.com/pinaputok-na-tilapia/,Pinaputok na Tilapia,Main Entree,"2 whole tilapia, scaled and gutted, 3 tablespoons tamarind base powder, 2 large Roma tomatoes, diced, 1 medium onion, peeled and chopped, 1 thumb-size ginger, peeled and minced, 2 cloves garlic, peeled and minced, 2 tablespoons butter, melted, salt and pepper to taste, Calamansi juice to taste, soy sauce to taste","Wash tilapia well, rinsing cavity well. Pat dry. Make a two or three slits across the body of the fish on both sides.
Rub both fish all over, including the cavity, with 2 tablespoons of the tamarind base powder. Let stand for about 10 minutes.
In a bowl, combine tomatoes, onions, ginger, garlic, the remaining 1 tablespoon of tamarind powder, and salt and pepper to taste. Stir to distribute.
Stuff each fish’s cavity with tomato-onion mixture.
Liberally brush the outside of both fish with butter and Individually wrap in aluminum foil, Double wrap to prevent juices from leaking.
Place fish packets on a baking sheet. Bake in a 375 F oven for about 20 to 25 minutes or until fish is cooked through. Serve hot with dipping sauce."
https://www.kawalingpinoy.com/pork-adobo-with-oyster-sauce/,Pork Adobo with Oyster Sauce,Main Entree,"2 pounds pork belly, cut into 1 1/2-inch cube, 1 onion, peeled and chopped, 6 cloves garlic, peeled and minced, 1 cup palm vinegar, 1/4 cup soy sauce, 1 cup water, 2 bay leaves, 1/2 teaspoon peppercorns, 1/4 cup oyster sauce, salt to taste","In a pan over medium heat, add the pork belly and cook, turning as needed, for about 3 to 5 minutes or until browned and begins to render fat.
Add onions and garlic and cook until softened.
Add vinegar and bring to a boil, uncovered and without stirring, for about 2 to 3 minutes.
Add soy sauce and water. Bring to a boil, skimming any scum that floats on top.
Add bay leaves and peppercorns.
Lower heat, cover, and cook until meat is fork-tender and liquid is reduced.
Add oyster sauce and continue to cook for about 1 to 2 minutes.
Season with salt if needed. Serve hot."
