url,food,course,ingredients,instructions
https://panlasangpinoy.com/adobong-pusit-sa-gata/,Adobong Pusit sa Gata,Squid,"1 lb. medium sized squid cleaned, 2 cups coconut milk, 4 tablespoons soy sauce, 3 tablespoons vinegar, ¼ teaspoon ground black pepper, 6 to 8 cloves garlic crushed, 4 pieces dried bay leaves, 1 to 2 tablespoons fish sauce, 3 tablespoons cooking oil","Heat oil in a cooking pot.
Add the garlic. Cook until it turns light brown.
Stir the squid into the pot. Partially cook the squid for 2 minutes. Remove the squid from the pot and put in a clean plate. Set aside.
Pour the coconut milk into the pot. Let boil.
Add soy sauce, vinegar, bay leaves, and ground black pepper. Cover and cook until the liquid reduces to half.
Add the squid back into the pot and then pour-in 1 teaspoon of fish sauce. Cover and continue to cook for 3 to 5 minutes.
Taste to see if the saltiness is just about right. You can add a tablespoon more of fish sauce if needed.
Transfer to a serving bowl. Serve with warm rice.
Share and enjoy!"
https://panlasangpinoy.com/monggo-with-hibi-mung-beans-with-small-dried-shrimp/,Monggo with Hibi (Mung beans with small dried shrimp),Vegetable,"1 cup uncooked mung beans, 2 to 2 ½ tablespoons hibi small dried shrimp, 1 bunch fresh spinach, 3 tablespoons patis fish sauce, 5 ½ cups water, 1 medium onion chopped, 5 cloves garlic crushed, 3 medium ripe tomatoes cubed, 3 tablespoons cooking oil, ¼ teaspoon ground black pepper","Boil 4 cups of water in a cooking pot. Add the mung beans and continue to boil until the beans absorb all the water. Set aside.
Heat oil in a separate pot. Sauté garlic, onion, and tomato until soft.
Add the hibi and mung beans. Stir.
Pour-in remaining water into the pot. Let boil. Cover and cook for 10 minutes.
Add the spinach. Cook for 3 minutes.
Add the fish sauce and ground black pepper. Stir and cook for 2 minutes more.
Transfer to a serving bowl. Serve.
Share and enjoy!"
https://panlasangpinoy.com/pesang-baboy-at-manok-recipe/,Pesang Baboy at Manok Recipe,Main Dish,"1 lb. pork belly cubed, 2 lbs. chicken cut into serving pieces, 4 thumbs ginger pounded, 2 medium potato sliced into large cubes, 2 teaspoons whole peppercorn, 2 to 3 tablespoons fish sauce, 8 to 10 cups water, 1 large banana pepper or 2 pieces siling pansigang, 8 leaves Napa cabbage pechay Baguio, sliced","Combine 8 cups water, pork, chicken, whole peppercorn and ginger in a cooking pot. Let boil. Cover and continue to cook in low to medium heat for 1 hour.
Pour the remaining 2 cups of water (add more if needed). Let it boil once more.
Add the cubed potato and banana pepper (or siling pansigang). Continue to cook in medium heat for 10 minutes.
Add the sliced Napa cabbage and pour-in the fish sauce. Stir and cook for 3 minutes.
Transfer to a serving plate. Serve with a cup of white rice.
Share and enjoy!"
https://panlasangpinoy.com/stir-fried-pepper-steak/,Stir Fried Pepper Steak,Beef,"1 lb. beef sirloin sliced thinly, 3 small bell peppers sliced, 3 tablespoons Knorr Liquid Seasoning, 1/2 cup scallions chopped, 2 tablespoons oyster sauce, 2 1/2 tablespoons cornstarch, 1/2 teaspoons ground black pepper, 5 teaspoons cooking oil","Pour Knorr liquid seasoning and oyster sauce over the beef sliced. Add the ground black pepper. Mix well.
Add the cornstarch. Mix until all the ingredients are distributed. Let is stay for 5 minutes.
Heat 3 tablespoons oil in a pan.
Stir-fry the bell peppers for 3 minutes.
Remove the bell peppers and set aside.
Add 1 to 2 tablespoons of oil in the same cooking pot. Add the marinated beef. Stir fry for 8 minutes or until the beef is completely cooked.
Add the bell peppers back and then stir-in the scallions. Stir-fry for 3 minutes.
Transfer to a serving plate. Serve over rice.
Share and enjoy!"
https://panlasangpinoy.com/dinengdeng-with-bilong-bilong-recipe/,Dinendeng with Bilong-bilong Recipe,Vegetable,"2 pieces fried bilong-bilong moonfish, 8 pieces sitaw snake beans, cut in 2 inch length pieces, 10 to 12 pieces okra, 2 small ampalaya bitter melon, cored and sliced, 1 1/2 cups malunggay, 1 medium onion wedged, 2 medium tomato quartered, 3 thumbs ginger crushed, 3 tablespoons bagoong isda, 2 to 2 1/2 cups water","Boil water in a cooking pot.
Once the water boils, add ginger, onion, and tomato. Cover and cook for 15 minutes.
Pour the bagoong isda in the cooking pot. Stir.
Add the ampalaya, okra, and sitaw. Stir. Let boil. Cover and then cook for 5 minutes.
Add the malunggay and fried moonfish. Cover and then cook in medium heat for 5 to 7 minutes.
Transfer to a serving bowl. Serve.
Share and enjoy!"
https://panlasangpinoy.com/inihaw-na-baboy/,Inihaw na Baboy,Pork,"2 lbs. Pork belly, 3 tablespoons soy sauce, 5 tablespoons banana ketchup, 4 tablespoons Knorr Liquid Seasoning, 1 teaspoon garlic powder, 3 small lemons or 6 to 7 pieces calamansi, 1/2 teaspoon ground black pepper, 3 tablespoons soy sauce, 2 tablespoons Knorr Liquid Seasoning, 3 tablespoons banana ketchup, 1 lemon or 2 pieces calamansi, 1/4 teaspoon ground black pepper","Combine all the marinade ingredients in a bowl. Stir until all ingredients are well blended.
Put the pork in the bowl with the marinade. Make sure to coat the pork. Cover and marinate the pork for at least 3 hours. Note: you can place this inside the refrigerator to avoid contamination.
Prepare the basting sauce by mixing all the basting sauce ingredients.
Heat-up the grill. Start to grill one side of the pork in low to medium heat for 3 to 5 minutes.
Brush the basting sauce over the pork and then turn it over to grill the opposite side. continue to grill for another 3 to 5 minutes. Repeat this step 2 to 3 times more (do not forget to baste the pork every time you turn it) until its completely cooked.
Remove from the grill and let it cool down. Slice into serving pieces.
Serve with a dip composed of vinegar, soy sauce, chili peppers, chopped onion, and ground black pepper.
Share and enjoy!"
https://panlasangpinoy.com/basic-tortang-talong-recipe/,Basic Tortang Talong,Eggplant,"1 Chinese eggplant, 1 egg, 1/4 teaspoon salt, 1/8 teaspoon ground black pepper, 1/4 cup cooking oil","Heat the eggplant directly over fire in a stovetop until the skin of the eggplant turns brown to black, Rotate after a few minutes until all parts of are almost burnt.
Let the eggplant cooldown and then peel the skin off using your fingers. The inside part of the eggplant should be steamed just right at this point.
Arrange the peeled eggplant in a plate and then flatten using a fork. Set aside.
Beat the egg in a bowl and add salt and pepper. Continue beating until the salt and pepper are well blended.
Dip the eggplant in the egg mixture.
Heat oil in a pan. Once the oil gets hot, start to fry one side of the eggplant until it gets medium brown.
Pour the remaining egg mixture on top of the eggplant. Turn it over and fry the other side until it gets light to medium brown.
Remove from the pan and arrange in a wide plate. Serve with banana ketchup.
Share and enjoy!"
https://panlasangpinoy.com/pata-paksiw-recipe/,Pata Paksiw Recipe,Pork,"2 to 3 lbs. pork hock sliced into 3 to 4 pieces, 1.6 oz. dried banana blossoms, 3 teaspoons whole peppercorn, 4 to 5 pieces dried bay leaves, 1/4 cup Knorr liquid seasoning, 4 cloves garlic crushed, 1 medium onion chopped, 1/4 cup brown sugar, 1/4 cup soy sauce, 3 to 4 tablespoons vinegar, 10 cups water, 3 tablespoons cooking oil, Salt to taste optional","Boil 7 cups water in a cooking pot.
Once the water starts to boil, put the pork hocks into the pot. Cover and then boil for 20 minutes.
Remove the boiled pork hocks from the pot. Discard the water.
Heat the oil in the same cooking pot and then saute the garlic and onion.
Add the boiled pork hock back when the onion starts to get soft. Cook for 2 to 3 minutes.
Pour-in soy sauce, Knorr liquid seasoning, and remaining 3 cups water . Add whole peppercorns and dried bay leaves. Let boil. Cover and cook the pork in low to medium heat until it gets tender (around 40 to 60 minutes). You can turn the pork hock over to cook the opposite side, if needed. Add more water if necessary.
Pour the vinegar in the cooking pot. Let the liquid re-boil. Stir and then add the brown sugar and banana blossoms. Add salt of needed.
Cover and cook for 8 minutes.
Transfer to a serving bowl. Serve.
Share and enjoy!"
https://panlasangpinoy.com/batangas-bulalo-recipe/,Batangas Bulalo Recipe,none,"3 to 4 lbs. beef shank with extra bones, 4 pieces medium red onions sliced, 1 tablespoon whole peppercorn, 1 ½ tablespoons rock salt or coarse sea salt, 4 to 5 tablespoons fish sauce, 8 to 10 cups water, 1 small cabbage, 3 bunches of baby bok choy, 5 to 7 pieces chili peppers, 4 tablespoons fish sauce, 1 piece lemon or 3 pieces calamansi","Boil water in a cooking pot.
Add the beef shank and bones. Cover and then continue to boil in low to medium heat for 1 hour.
Scoop away the floating scums and oil from the water. Add the onion, whole peppercorn, salt, and fish sauce. Cover and continue to boil for 3 hours.
Arrange the cabbage and bok choy leaves on a large serving bowl. Put the bones and meat over the vegetables. Scoop the hot soup over the meat.
Serve with a dipping sauce composed of chili peppers, fish sauce, and lemon or calamansi.
Share and enjoy!"
https://panlasangpinoy.com/adobong-sitaw-with-lechon-kawali/,Adobong Sitaw with Lechon Kawali,Vegetable,"12 pieces snake beans sitaw, cut in 2 inch pieces, 8 ounce pork belly cubed, 5 cloves garlic crushed, 1 medium onion sliced, 3 tablespoons soy sauce, 2 ½ tablespoons vinegar, 4 cups water, 2 teaspoons onion powder, 1 ½ teaspoons salt, ½ teaspoon ground black pepper, 1 ½ cups cooking oil","Prepare the lechon kawali by boiling water in a cooking pot. Add the pork belly. Cover and continue to boil in medium heat for 30 minutes. Remove the pork from the pot and let it cool down. Save 1 cup of water that was used to boil the pork. We will need it for later.
Sprinkle 1 ½ teaspoons salt and ¼ teaspoon ground black pepper on the boiled pork. Mix using your hand and make sure that all the pork pieces get coated.
Heat the oil in a cooking pot. Start to fry the pork when the oil gets hot. Be extra careful during this step as the oil will tend to splatter. Make sure that you are holding the cover of the pot so that you can easily cover it (partially) when the need arises. Continue to cook until the pork gets light brown and crispy.
Remove the pork from the pot and put it in a plate with paper towel. Set aside.
Heat 3 tablespoons of the oil used to fry the pork. Sauté garlic and onion
Add the snake beans. Stir fry for 2 minutes.
Pour the soy sauce and 1 cup water (this is the water that you saved earlier— the one used to boil the pork). Continue to cook for 5 to 8 minutes.
Add the vinegar. Let the liquid re-boil. Stir and then add onion powder and the remaining ground black pepper.
Transfer to a serving bowl. Top with Lechon Kawali.
Share and enjoy!"
https://panlasangpinoy.com/sinabawang-corned-beef-recipe/,Sinabawang Corned Beef,Beef,"1 11.5 ounce can corned beef, 1 large yellow onion, 1 large potato, 1/4 cup chopped parsley, 2 cups water, 2 cloves garlic crushed and minced, 3 tablespoons cooking oil, Salt and pepper to taste","Heat oil in a pan
Sauté garlic and onion until the texture gets soft
Add the corned beef. Stir and continue to cook for 3 minutes.
Slide the potato into the pan. Cook for 5 minutes while stirring once in a while.
Pour water. Let boil. Adjust the heat to low and then continue cooking until the liquid reduces to half.
Stir-in half the parsley. Note: you can add more water if you want your dish to be soupy.
Add salt and pepper to taste.
Transfer to a serving bowl. Top with remaining parsley.
Serve. Share and enjoy!"
https://panlasangpinoy.com/tuna-in-can-sarciado/,Tuna in Can Sarciado,Fish,"1 12oz. can chunk light tuna in water, 1 egg, 1/2 cup chopped scallions, 1 medium yellow onion sliced, 1 medium tomato cubed, 3 cloves garlic chopped, 1/4 teaspoon ground black pepper, 2 tablespoons fish sauce patis, 1 1/4 cups water, 2 tablespoons cooking oil","Heat oil in a pan.
Saute garlic, onion, and tomato until soft.
Add the canned tuna (including the water from the can). Stir. Cook for 3 minutes.
Pour the water into the pan. Let boil.
Beat the egg and then pour into the pan. Let it cook for a few minutes until it starts to form. Stir.
Add ground black pepper and scallions. Cook for 2 minutes.
Pour the fish sauce into the pan. Add more water if preferred.
Transfer to a serving plate. Serve.
Share and enjoy!"
https://panlasangpinoy.com/seafood-bicol-express/,Seafood Bicol Express,Seafood,"1 lb. mussels cleaned, 6 ounces medium sized squid cleaned, 1/2 lb. shrimp shell and head on, 2 cups coconut milk, 2 tablespoons shrimp paste bagoong alamang, 2 thumbs ginger minced, 3 cloves minced garlic, 1 medium yellow onion chopped, 6 to 10 pieces Thai chili pepper, 1/4 teaspoon ground black pepper, 3 tablespoons cooking oil","Heat oil in a cooking pot.
Once the gets hot, saute garlic, onion and ginger.
Pour the coconut milk into the pot. Let boil.
Add chili pepper and shrimp paste. Stir. Cover and cook for 3 minutes.
Add the squid, mussels, and shrimp.Stir until all the seafood gets coated with coconut milk. Continue to cook for 3 to 5 minutes while occasionally stirring.
Add ground black pepper. Stir.
Transfer to a serving plate. Serve.
Share and enjoy!"
https://panlasangpinoy.com/chicken-soup-with-misua-and-patola/,Chicken Soup with Misua and Patola,Chicken,"6 to 8 ounces chicken breast, 2 ounces miswa flour noodle, 1 small patola luffa, sliced crosswise, 1 Knorr chicken cube, 1 cup hot pepper leaves, 1/2 cup chopped scallions, 3 cloves crushed garlic, 1 medium yellow onion chopped, 7 cups water, 2 tablespoons fish sauce, 1/4 teaspoon ground black pepper, 3 tablespoons cooking oil","Pour 5 cups water in a cooking pot. Let boil.
Add the chicken breast. Cover and then boil for 15 to 18 minutes in medium heat.
Remove the chicken breast from the pot. Let it cool. Save the water (this is now the chicken stock) for later use.
Discard the skin and separate the chicken meat from the bone. Shred the chicken using your hands. Set aside.
Heat oil in the same cooking pot.
Once the oil gets hot, saute the garlic until it turns light brown.
Add the onion. Continue to saute until tender.
Add the shredded chicken. Saute for 2 minutes.
Pour the chicken stock into the pot (This is the water used to boil the chicken) and add the remaining water. Let boil.
Add Knorr chicken cube. Stir. Cover and cook in medium heat for 12 minutes.
Put the patola and hot pepper leaves in the cooking pot. Cook for 5 minutes.
Add the miswa. Cook for 2 minutes.
Add the scallions, fish sauce, and ground black pepper.Cook for 2 minutes.
Transfer to a serving bowl.
Serve. Share and enjoy!"
https://panlasangpinoy.com/chicken-lomi-recipe/,Chicken Lomi Recipe,Chicken,"1/2 lb. fresh flat miki noodles, 10 ounces boneless chicken breast sliced into thin pieces, 1 Knorr Chicken Cube, 1/2 medium cabbage chopped, 1 cup chopped carrots, 1/2 cup chopped scallions, 1 medium yellow onion cubed, 3 cloves garlic crushed, 1 tablespoon cornstarch, 1 egg, 6 to 7 cups water, 1 teaspoon salt, 1/4 teaspoon ground black pepper, 3 tablespoons cooking oil","Heat oil in a cooking pot.
Saute garlic, onion, and carrots.
Add the sliced chicken. Cook until the chicken turns light brown.
Pour the water into the pot. Let boil.
Add Knorr chicken cube. Stir. Cover the pot. Cook the chicken between low to medium heat for 15 minutes.
Add cabbage and miki noodles. Cook for 8 to 10 minutes.
Add scallions. Stir.
Pour the egg. Continuously stir to prevent the egg from forming.
Add 1/4 cup water to cornstarch and stir to mix. Pour it into the pot. Stir until the soup thickens.
Add salt and ground black pepper. Cook for 2 minutes.
Transfer to a serving bowl. Serve.
Share and enjoy!"
https://panlasangpinoy.com/special-longanisa-fried-rice-recipe/,Special Longanisa Fried Rice Recipe,Fried Rice,"4 cups cooked rice, 2 pieces longanisa, 3/4 cup frozen green peas, 3/4 cup carrot cubed, 2 tablespoons butter, 2 eggs, 4 tablespoons cooking oil, Salt and ground black pepper to taste","Crack the eggs in a bowl. Beat until smooth.
Heat a pan and pour 3 tablespoons cooking oil.
When the oil gets hot, pour the beaten egg into the pan. Cook one side until done and then flip to cook the other side. Remove the egg from the pan. Set aside.
Add the remaining oil in the same pan. Once the oil heats-up, add the longanisa. Continue to cook for 5 to 7 minutes (or until the meat is fully cooked) in medium heat while stirring once in a while.
Add the butter and let it melt.
Slide the rice into the pan. Fold until all the ingredients are well blended. Cook for 3 minutes.
Press the tip of the spatula towards the egg on the plate to slice it initially. Add the egg into the pan. Continue to stir fry for 1 minute.
Put the green peas and carrots in. Cook for 3 to 5 minutes
Add salt and pepper to taste. Stir and make sure that all ingredients are well incorporated.
Transfer to a serving bowl. Serve.
Share and enjoy!"
https://panlasangpinoy.com/chicken-molo-soup-recipe/,Chicken Molo Soup,Chicken,"1 lb. ground chicken, 12 to 15 pieces fresh shrimp minced, Juice extracted from the shrimp head, 20 to 30 pieces wonton wrapper, 1 Knorr Chicken cube, 2 medium yellow onion minced, 1 1/2 teaspoons sesame oil, 1 1/2 teaspoons annatto powder or 1/2 cup annatto seeds soaked in 1/2 cup warm water, 12 cloves garlic toasted (see recipe here), 3/4 cup chopped scallions, 6 cups water, 2 tablespoons fish sauce, 1 1/2 teaspoons ground black pepper, 1 teaspoon salt","In a bowl, combine the ground chicken, minced shrimp, half of the minced onion, 1 teaspoon ground black pepper, salt and sesame oil. Mix well.
Lay a piece of wonton wrapper on a flat surface. Scoop a tablespoon of the chicken and shrimp mixture and then place it in the middle of the wrapper. Fold the wrapper until the mixture is secured. Do this step until the mixture is completely consumed. Set aside.
Prepare the soup by heating the water in a cooking pot. Let boil.
Add the onion, shrimp juice, annatto powder (or annatto water), and half of the toasted garlic. Cook in medium heat covered for 3 minutes.
Add the wrapped chicken wontons, chicken cube, ground black pepper, and fish sauce. Cover and cook in low to medium heat for 12 to 15 minutes.
Transfer to a bowl. Top with chopped scallions and more toasted garlic.
Serve. Share and enjoy!"
https://panlasangpinoy.com/upo-guisado-recipe/,Upo Guisado Recipe,Vegetable,"1 small bottle gourd upo, sliced, 6 ounces pork belly sliced into small pieces, 1 medium plum tomato cubed, 1 medium yellow onion chopped, 4 cloves garlic crushed, ¼ teaspoon ground black pepper, 3 tablespoons cooking oil, 1 ½ cup water","Heat oil in a pan
Sauté garlic, onion, and tomato
Add the pork. Cook for 3 minutes
Pour 1 cup water. Let boil. Adjust the heat to medium and then continue to cook until the liquid completely evaporates
Add the sliced upo. Stir and then cook for 5 minutes.
Season with ground black pepper and fish sauce.
Add water. Cook for 2 minutes.
Transfer to a serving bowl. Serve.
Share and enjoy!"
https://panlasangpinoy.com/simple-chicken-noodle-soup/,Simple Chicken Noodle Soup,Soup,"½ lb. spiral pasta, 1 lb. chicken, 1 ½ cups celery chopped, 1 ½ cups carrots sliced, 1 medium yellow onion chopped, 1 Knorr chicken cube, 6 cups water, 3 tablespoons cooking oil, Salt and ground black pepper to taste","Pour 4 cups water in a cooking pot. Let boil.
Add the chicken. Cover and boil in medium heat for 20 minutes.
Remove the chicken from the pot. Let it cool down. Save the water used to boil the chicken for later use.
Remove the skin from the chicken and then separate the meat from the bones. Shred the chicken meat into small pieces. Set aside.
Heat oil in a pot. Sauté onion, celery and carrot
Add the shredded chicken. Cook for 2 minutes.
Pour the water used to boil the chicken and the remaining 2 cups of water. Bring to a boil.
Add the Knorr chicken cube. Stir. Cover the pot and cook for 10 minutes.
Add the spiral pasta. Cover and cook for 15 to 18 minutes. You can add more water if needed.
Add salt and pepper. Stir and cook for 2 minutes.
Transfer to a serving bowl. Enjoy!"
https://panlasangpinoy.com/shrimp-scampi-with-linguine/,Shrimp Scampi with Linguine,Shrimp,"1 lb. linguine cooked according to package instructions, 1 lb. medium shrimp shelled and deveined, 4 cloves garlic crushed and minced, 2 tablespoons olive oil, 4 tablespoons butter, ¾ cup Moscato, 1 cup chicken broth, Juice from 1 lemon, 3 tablespoons parsley minced, ½ teaspoon red pepper flakes, ¼ teaspoon ground black pepper, ½ teaspoon salt","Combine olive oil and minced garlic in a pot. Heat the oil and then continue to cook until the moment that the garlic starts to turn light brown.
Add the butter and let it melt.
Pour the moscato, chicken broth, and lemon juice into the pot. Let boil. Cook until the liquid reduces to half.
Add the shrimp, red pepper flakes, salt, parsley, and ground black pepper. Stir. Cover and then cook for 4 to 5 minutes.
Arrange the linguine in a plate. Top with shrimp scampi.
Serve. Share and enjoy!"
https://panlasangpinoy.com/baked-tahong-with-butter-cheese-and-roasted-garlic-recipe/,Baked Tahong with Butter Cheese and Roasted Garlic Recipe,Seafood,"2 lbs. mussels, 1 head garlic crushed, 1 tablespoon minced parsley, 3/4 cup shredded quickmelt or sharp cheddar cheese, 1/4 cup butter, 4 cups water, 4 tablespoons cooking oil","Prepare the fried garlic by heating oil in a small pot. As the oil heats-up, add the garlic. Continue to cook in medium heat while stirring-once in a while until the garlic turns golden brown. Separate the oil from the fried garlic. Set aside.
Prepare the mussels by pouring water in a cooking pot. Bring to a boil.
Add the mussels and continue to cook for 1 minute or until it starts to open. Discard the water and then let the mussels cool down.
Open the mussels completely and then peel off the shell that has no meat. We will only need the shell with mussel meat attached.
Preheat the oven to 350F
Arrange the mussels (meat side up) on a baking tray. Distribute butter and shredded cheese equally over each piece of mussel. Put inside the oven and then bake for 5 minutes.
Remove the tray from the oven. Arrange the fried garlic on top of the mussels. Put the tray back into the oven. Continue to bake for 3 to 5 minutes more.
Remove from the oven. Let it cool. Arrange in a serving plate. Sprinkle parsley on top.
Serve. Share and enjoy!"
https://panlasangpinoy.com/pork-pochero-recipe/,Pork Pochero Recipe,Pork Recipe,"1 lb. pork belly liempo, sliced into serving pieces, 2 pieces Chinese sausage sliced crosswise, 1 large plum tomato, 4 cloves garlic crushed and minced, 1 large yellow onion chopped, 4 pieces saba banana halved, 2 bunches bok choy lower end cut, 8 oz. green beans, 1 large potato cut into cubes, 6 to 7 cups water, 1 8oz. can tomato sauce, 2 pork cubes, Salt and ground black pepper to taste, 3 tablespoons cooking oil","Heat oil in a cooking pot.
Sauté garlic onion, and tomato
Once the onion becomes tender, add the Chinese sausage and pork belly. Continue to cook until the pork belly browns (around 3 minutes).
Pour the tomato sauce and water. Let boil.
Add the pork (or beef cubes). Stir. Cover the pot and set the heat to low. Boil for 50 minutes.
Add the banana and potato. Cover and continue to cook in medium heat for 12 minutes.
Add the green beans and bok choy. Cook for 5 to 7 minutes.
Add salt and ground black pepper to taste.
Serve, Share and enjoy!"
https://panlasangpinoy.com/spicy-ginataang-baboy-with-papaya-and-malunggay/,Spicy Ginataang Baboy with Papaya and Malunggay,Pork,"½ lb. pork shoulder cut into cubes, 1 cup fresh malunggay leaves, 1 small unripe papaya sliced into wedges, 5 pieces Thai or bird’s eye chili peppers, 2 ½ cups coconut cream kakang gata, 3 thumbs ginger sliced into thin strips, 1 medium yellow onion chopped, 4 cloves garlic crushed, ¼ teaspoon ground black pepper, 1 Knorr pork cube, 1 cup water, 2 ½ tablespoons fish sauce, 3 tablespoons cooking oil","Heat oil in a cooking pot.
Sauté garlic, onion, and ginger until the onion gets soft.
Add the pork and ground black pepper. Continue to sauté until it turns brown.
Pour the coconut cream and water into the pot. Let boil.
Add the Knorr pork cube. Set the heat to low. Cover the pot and then continue to cook for 40 minutes or until the pork gets tender.
Add the papaya and chili peppers. Stir and then cook for 10 minutes.
Add the malunggay leaves and fish sauce. Continue to cook for 5 minutes.
Transfer to a serving plate. Serve with warm rice.
Share and enjoy!"
https://panlasangpinoy.com/tinola-chicken-mami/,Tinola Chicken Mami,Chicken soup,"1 lb. Boneless chicken breasts, 1 lb. fresh Miki noodles, 1 cup fresh malunggay leaves, 3 thumbs ginger julienne, 3 boiled eggs, ½ small green papaya sliced into strips, 1 medium yellow onion, 8 cloves garlic pounded, 1 Knorr chicken cube, 5 cups water, 6 tablespoons cooking oil, 2 to 3 tablespoons fish sauce patis, ¼ teaspoon ground black pepper","Boil 8 cups water in a cooking pot.
Add the fresh Miki noodles when the water starts to boil. Let it stay for 20 to 30 seconds. Remove the Miki noodles from the cooking pot, drain the water, and arrange the noodles in individual bowls.
On a clean cooking pot, start to heat the oil. Add the garlic immediately while the oil is heating-up and let it brown while stirring. Continue to cook in medium heat until all the garlic pieces are medium brown. Remove the garlic from the pot. Set aside.
Using the remaining cooking oil in the pot, saute onion and ginger. Add the ground black pepper. Cook until the onion is soft.
Pour water. Let boil. Add the chicken breasts. Cover and cook in medium heat for 35 minutes.
Remove the chicken and put in a clean plate. Let it cool down. Shred the chicken and set it aside.
Add the chicken cube and green papaya into the cooking pot. Cover and cook for 10 minutes.
Add the malunggay leaves and fish sauce. Cook for 3 to 5 minutes.
Arrange the shredded chicken and egg on each bowl with noodles. Pour-in the soup with papaya and malunggay. Top with fried garlic.
Serve. Share and enjoy!"
https://panlasangpinoy.com/saucy-pancit-canton/,Saucy Pancit Canton,Noodles,"8 ounces 227 grams flour stick (pancit canton), ½ small cabbage chopped, 1 ½ cups snap peas, 1 cup carrot julienne, 1 small red bell pepper sliced into strips, 3 ounces pork thinly sliced and chopped, 4 ounces boneless chicken breast sliced thinly, 4 cups chicken broth, 2 teaspoons cornstarch diluted in 3 tablespoons water, 1 medium yellow onion sliced, 4 cloves garlic crushed, 3 tablespoons soy sauce, 3 tablespoons oyster sauce, ¼ teaspoon ground black pepper, 3 tablespoons cooking oil","Heat oil in a wok or cooking pot
Sauté garlic, onion, and then add ground black pepper. Cook until onion gets soft
Put the pork and chicken slices into the wok. Stir fry for 3 to 4 minutes or until the meat browns
Add cabbage, snap peas, bell pepper, and carrot. Stir fry for 4 minutes.
Add soy sauce and oyster sauce. Stir.
Pour chicken broth and let boil
Add the flour sticks (pancit canton). Cover and cook for 2 minutes. Toss the noodles and make and let it absorb the broth. Continue to cook until all the noodles absorb the liquid.
Pour cornstarch diluted in water. Stir and cook until the sauce gets thick.
Serve with calamansi or lime.
Share and enjoy!"
https://panlasangpinoy.com/tinolang-manok-sa-gata-recipe/,Tinolang Manok sa Gata,Chicken,"2 lbs. chicken cut into serving pieces, 1 cup malunggay, 2 cups coconut milk, 1 small unripe papaya sliced into wedges, 1 medium yellow onion sliced, 3 thumbs ginger julienne, 4 cloves garlic crushed, 3 pieces Thai or birds eye chili, 1 Knorr chicken cube, 2 cups water, ½ teaspoon ground black pepper, 2 tablespoons fish sauce patis, 3 tablespoons cooking oil","Heat oil in a cooking pot.
Saute garlic, onion, and ginger. Continue to cook for 3 minutes or until the onion starts to get soft.
Add the chicken. Stir fry until it turns light brown.
Pour the coconut milk into the pot. Let boil.
Add ground black pepper and chili pepper. Cover and cook in low heat for 35 minutes or until the chicken gets tender.
Add papaya. Cover and cook for 7 minutes.
Pour water into the pot. Let it boil.
Add the chicken cube. Stir. Cover and cook for 5 to 8 minutes.
Add the malunggay and fish sauce (patis). Stir and cook for 3 minutes.
Transfer to a serving bowl.
Serve. Share and enjoy!"
https://panlasangpinoy.com/pork-adobo-with-sitaw-recipe/,Pork Adobo with Sitaw,Pork,"1 ½ lb pork belly cut into serving pieces, 10 pieces snake beans sitaw, cut into 2 inch length pieces, 1 medium onion, 5 tablespoons soy sauce, 2 ½ tablespoons vinegar, 5 cloves garlic crushed, 1 ½ tablespoons brown sugar, ½ teaspoon ground black pepper, 2 cups beef broth, 3 tablespoons cooking oil","Combine pork, soy sauce, ground black pepper, and garlic. Mix well. Let it stay for 15 minutes.
Heat oil in a cooking pot.
Sauté the onion until it gets soft.
Add the marinated pork including the remaining soy sauce and garlic. Cook for 5 minutes in medium heat.
Pour the beef broth in the pot. Let boil. Cook in low heat for 45 minutes or until the pork gets tender. Note: add more beef broth or water if the liquid starts to dry out.
Add the vinegar. Allow the liquid to re-boil. Stir.
Put the string beans in the pot. Cook for 3 minutes.
Add brown sugar. Stir. Continue to cook for 5 to 8 minutes.
Transfer to a serving bowl. Serve!
Share and enjoy!"
https://panlasangpinoy.com/binakol-na-manok-recipe/,Binakol na Manok Recipe,Chicken,"1 1/2 lbs. chicken sliced into serving pieces, 4 cups young coconut water, 1 cup young coconut meat, 1 cup hot pepper leaves, 1 bunch lemongrass, 1 large plum tomato cubed, 1 bunch scallions cut into 3 inch length pieces, 1 medium potato cubed, 1 medium yellow onion chopped, 3 thumbs ginger crushed, 1 Knorr chicken cube, 1 1/2 teaspoons salt, 3/4 teaspoon ground black pepper","Rub salt and pepper all over the chicken. Let it stay for 15 minutes.
Arrange the chicken, onion, tomato, ginger, and young coconut water in a pot. Turn on the heat. Let boil.
Put the lemongrass in the pot. Cover. Cook in low heat for 40 minutes.
Add the potato. Cover and then cook for 10 minutes.
Put the scallions, hot pepper leaves, and young coconut meat. Stir. Cook for 5 minutes.
Transfer to a serving bowl. Serve.
Share and enjoy!"
